entry_time,exit_time,symbol,direction,quantity,entry_price,exit_price,pnl,exit_reason
2018-10-01 10:00:00,2018-10-01 14:00:00,SPY,long,567,292.68,291.99,-391.2299999999987,StopLoss
2018-10-01 15:00:00,2018-10-03 10:00:00,SPY,long,534,291.67,292.64,517.9799999999842,TakeProfit
2018-10-03 11:00:00,2018-10-03 14:00:00,SPY,long,573,292.87,291.91,-550.0799999999883,StopLoss
2018-10-03 15:00:00,2018-10-04 09:30:00,SPY,long,553,291.78,290.74,-575.1199999999799,StopLoss
2018-10-04 10:00:00,2018-10-04 12:00:00,SPY,long,483,289.69,288.76,-449.1900000000033,StopLoss
2018-10-04 13:00:00,2018-10-05 09:30:00,SPY,long,418,288.15,289.42,530.8600000000162,TakeProfit
2018-10-05 10:00:00,2019-01-17 10:00:00,SPY,long,386,289.04,261.11,-10780.980000000003,StopLoss
2019-01-17 11:00:00,2019-01-17 14:00:00,SPY,long,320,261.5,262.61,355.20000000000437,TakeProfit
2019-01-17 15:00:00,2019-01-30 13:00:00,SPY,long,304,262.98,265.45,750.879999999991,TakeProfit
2019-02-04 11:00:00,2019-02-05 09:30:00,SPY,long,307,270.91,272.81,583.299999999993,TakeProfit
2019-02-05 10:00:00,2019-02-05 12:00:00,SPY,long,390,273.25,272.09,-452.40000000000975,StopLoss
2019-02-05 13:00:00,2019-02-07 09:30:00,SPY,long,404,272.44,270.75,-682.7599999999991,StopLoss
2019-02-07 10:00:00,2019-02-07 11:00:00,SPY,long,334,269.88,268.56,-440.8799999999977,StopLoss
2019-02-07 12:00:00,2019-02-11 11:00:00,SPY,long,312,268.57,270.52,608.3999999999965,TakeProfit
2019-02-11 12:00:00,2019-02-12 09:30:00,SPY,long,314,270.79,273.01,697.0799999999907,TakeProfit
2019-02-12 10:00:00,2019-02-13 09:30:00,SPY,long,342,273.56,275.53,673.7399999999899,TakeProfit
2019-02-13 10:00:00,2019-02-14 09:30:00,SPY,long,360,275.59,273.79,-647.9999999999836,StopLoss
2019-02-14 10:00:00,2019-02-19 09:30:00,SPY,long,345,274.01,277.32,1141.9500000000007,TakeProfit
2019-02-19 10:00:00,2019-02-22 11:00:00,SPY,long,345,277.21,279.1,652.050000000015,TakeProfit
2019-02-22 12:00:00,2019-02-25 09:30:00,SPY,long,348,278.97,280.63,577.6799999999889,TakeProfit
2019-02-25 10:00:00,2019-02-25 15:00:00,SPY,long,351,281.2,279.57,-572.1299999999984,StopLoss
2019-02-26 09:30:00,2019-02-27 10:00:00,SPY,long,408,279.28,278.11,-477.3599999999833,StopLoss
2019-02-27 11:00:00,2019-03-01 09:30:00,SPY,long,391,278.66,280.79,832.8299999999982,TakeProfit
2019-03-01 10:00:00,2019-03-04 09:30:00,SPY,long,398,279.82,281.6,708.4400000000118,TakeProfit
2019-03-04 10:00:00,2019-03-06 11:00:00,SPY,long,352,280.69,277.6,-1087.6799999999912,StopLoss
2019-03-06 12:00:00,2019-03-07 09:30:00,SPY,long,333,277.25,275.29,-652.6799999999932,StopLoss
2019-03-07 10:00:00,2019-03-12 09:30:00,SPY,long,324,275.29,279.32,1305.7199999999912,TakeProfit
2019-03-12 10:00:00,2019-03-13 11:00:00,SPY,long,348,279.76,281.81,713.400000000004,TakeProfit
2019-03-13 12:00:00,2019-03-14 10:00:00,SPY,long,442,281.81,281.22,-260.77999999998895,StopLoss
2019-03-14 11:00:00,2019-03-15 09:30:00,SPY,long,446,281.66,280.83,-370.18000000001825,StopLoss
2019-03-15 10:00:00,2019-03-15 12:00:00,SPY,long,514,280.67,281.9,632.2199999999801,TakeProfit
2019-03-15 13:00:00,2019-03-19 09:30:00,SPY,long,481,281.73,283.17,692.639999999999,TakeProfit
2019-03-19 10:00:00,2019-03-19 15:00:00,SPY,long,435,283.01,282.48,-230.54999999998813,StopLoss
2019-03-20 09:30:00,2019-04-01 09:30:00,SPY,long,348,281.3,284.51,1117.0799999999929,TakeProfit
2019-04-01 10:00:00,2019-04-03 09:30:00,SPY,long,349,284.86,286.77,666.5899999999889,TakeProfit
2019-04-03 10:00:00,2019-04-03 10:00:00,SPY,long,558,287.31,287.31,0.0,StopLoss
2019-04-03 11:00:00,2019-04-03 13:00:00,SPY,long,562,287.62,286.5,-629.4400000000026,StopLoss
2019-04-03 14:00:00,2019-04-05 09:30:00,SPY,long,501,286.33,288.16,916.8300000000205,TakeProfit
2019-04-05 10:00:00,2019-04-09 09:30:00,SPY,long,457,288.26,287.45,-370.17000000000104,StopLoss
2019-04-09 10:00:00,2019-04-11 09:30:00,SPY,long,536,287.52,288.46,503.8399999999988,TakeProfit
2019-04-11 10:00:00,2019-04-11 11:00:00,SPY,long,667,288.6,287.98,-413.54000000000303,StopLoss
2019-04-11 12:00:00,2019-04-12 09:30:00,SPY,long,619,288.07,290.31,1386.5600000000056,TakeProfit
