entry_time,exit_time,symbol,direction,quantity,entry_price,exit_price,pnl,exit_reason,commission,slippage
2021-01-14 15:00:00,2021-01-15 09:30:00,SPY,SELL,1,378.45,377.1,-0.6877775000000341,TakeProfit,2.0,0.0377775
2021-01-15 10:00:00,2021-01-19 09:30:00,SPY,SELL,1,375.31,377.71,-4.437650999999978,StopLoss,2.0,0.037651
2021-01-19 12:00:00,2021-01-20 09:30:00,SPY,BUY,1,378.73,381.33,0.5619969999999659,TakeProfit,2.0,0.038002999999999995
2021-01-20 10:00:00,2021-01-21 12:00:00,SPY,BUY,1,382.77,383.93,-0.878334999999975,TIME,2.0,0.038335
2021-01-21 14:00:00,2021-01-22 09:30:00,SPY,BUY,1,384.84,382.93,-3.948388499999968,StopLoss,2.0,0.0383885
2021-01-22 11:00:00,2021-01-25 10:00:00,SPY,BUY,1,383.61,381.24,-4.4082425000000045,StopLoss,2.0,0.0382425
2021-01-25 13:00:00,2021-01-26 15:00:00,SPY,BUY,1,383.46,383.83,-1.6683644999999954,TIME,2.0,0.038364499999999996
2021-01-27 09:30:00,2021-01-27 14:00:00,SPY,SELL,1,377.57,374.07,1.462418,TakeProfit,2.0,0.037582
2021-01-28 10:00:00,2021-01-29 09:30:00,SPY,BUY,1,379.78,375.18,-6.637747999999966,StopLoss,2.0,0.037748000000000004
2021-01-29 11:00:00,2021-01-29 12:00:00,SPY,SELL,1,373.02,369.26,1.7228859999999908,TakeProfit,2.0,0.037114
2021-02-01 11:00:00,2021-02-02 09:30:00,SPY,BUY,1,375.13,380.87,3.7022000000000093,TakeProfit,2.0,0.0378
2021-02-02 10:00:00,2021-02-03 12:00:00,SPY,BUY,1,382.08,382.88,-1.2382479999999887,TIME,2.0,0.038248000000000004
2021-02-03 13:00:00,2021-02-04 15:00:00,SPY,BUY,1,383.31,386.17,0.8215260000000136,TIME,2.0,0.038474
2021-02-05 09:30:00,2021-02-08 09:30:00,SPY,BUY,1,387.14,389.63,0.4511615000000091,TakeProfit,2.0,0.0388385
2021-02-08 11:00:00,2021-02-09 13:00:00,SPY,SELL,1,388.89,390.37,-3.518963000000018,TIME,2.0,0.038963
2021-02-10 10:00:00,2021-02-10 10:00:00,SPY,SELL,1,389.7,389.7,-2.03897,TakeProfit,2.0,0.03897
2021-02-10 14:00:00,2021-02-11 12:00:00,SPY,BUY,1,390.79,389.34,-3.4890065000000456,StopLoss,2.0,0.0390065
2021-02-11 15:00:00,2021-02-16 09:30:00,SPY,BUY,1,390.72,393.68,0.9207799999999795,TakeProfit,2.0,0.039220000000000005
2021-02-16 11:00:00,2021-02-17 09:30:00,SPY,SELL,1,392.07,391.06,-1.0291565000000091,TakeProfit,2.0,0.0391565
2021-02-17 14:00:00,2021-02-18 09:30:00,SPY,BUY,1,391.84,389.83,-4.049083499999991,StopLoss,2.0,0.0390835
2021-02-18 13:00:00,2021-02-19 15:00:00,SPY,BUY,1,390.25,390.02,-2.269013500000018,TIME,2.0,0.0390135
2021-02-22 09:30:00,2021-02-23 09:30:00,SPY,SELL,1,388.03,382.24,3.7514864999999635,TakeProfit,2.0,0.0385135
2021-02-23 14:00:00,2021-02-24 12:00:00,SPY,BUY,1,386.71,390.49,1.7411400000000294,TakeProfit,2.0,0.038860000000000006
2021-02-24 13:00:00,2021-02-25 11:00:00,SPY,BUY,1,392.0,386.33,-7.708916500000016,StopLoss,2.0,0.0389165
2021-02-25 12:00:00,2021-02-26 10:00:00,SPY,SELL,1,382.92,382.37,-1.4882644999999886,TakeProfit,2.0,0.0382645
2021-02-26 15:00:00,2021-03-01 09:30:00,SPY,SELL,1,380.25,386.93,-8.718359000000007,StopLoss,2.0,0.038359000000000004
2021-03-01 10:00:00,2021-03-02 12:00:00,SPY,BUY,1,388.99,388.64,-2.3888815000000228,TIME,2.0,0.0388815
2021-03-02 13:00:00,2021-03-03 09:30:00,SPY,BUY,1,389.23,384.51,-6.758687000000028,StopLoss,2.0,0.038687
2021-03-03 13:00:00,2021-03-04 09:30:00,SPY,SELL,1,384.13,380.89,1.201749000000009,TakeProfit,2.0,0.038251
2021-03-04 12:00:00,2021-03-04 12:00:00,SPY,SELL,1,377.02,377.02,-2.037702,StopLoss,2.0,0.037702
2021-03-04 13:00:00,2021-03-05 09:30:00,SPY,SELL,1,371.94,377.34,-7.437463999999977,StopLoss,2.0,0.037464
2021-03-05 13:00:00,2021-03-08 12:00:00,SPY,BUY,1,381.34,386.74,3.3615960000000342,TakeProfit,2.0,0.038403999999999994
2021-03-08 13:00:00,2021-03-09 15:00:00,SPY,SELL,1,384.34,387.11,-4.8085725000000386,TIME,2.0,0.0385725
2021-03-10 09:30:00,2021-03-11 10:00:00,SPY,BUY,1,390.32,394.05,1.6907815000000181,TakeProfit,2.0,0.0392185
2021-03-11 11:00:00,2021-03-12 13:00:00,SPY,BUY,1,394.82,392.75,-4.109378499999993,TIME,2.0,0.0393785
2021-03-12 14:00:00,2021-03-15 15:00:00,SPY,BUY,1,393.38,396.47,1.050507500000032,TakeProfit,2.0,0.0394925
2021-03-16 09:30:00,2021-03-17 09:30:00,SPY,BUY,1,397.46,394.57,-4.929601499999986,StopLoss,2.0,0.0396015
2021-03-17 10:00:00,2021-03-17 14:00:00,SPY,SELL,1,393.65,397.66,-6.049565500000048,StopLoss,2.0,0.039565499999999997
2021-03-18 11:00:00,2021-03-18 14:00:00,SPY,BUY,1,395.94,393.34,-4.6394640000000225,StopLoss,2.0,0.039464
2021-03-18 15:00:00,2021-03-19 09:30:00,SPY,SELL,1,391.41,388.53,0.8410030000000523,TakeProfit,2.0,0.038997000000000004
2021-03-19 11:00:00,2021-03-22 13:00:00,SPY,BUY,1,390.52,393.31,0.7508085000000204,TIME,2.0,0.0391915
2021-03-22 14:00:00,2021-03-23 15:00:00,SPY,BUY,1,393.76,389.51,-6.2891635,StopLoss,2.0,0.0391635
2021-03-24 10:00:00,2021-03-24 15:00:00,SPY,BUY,1,392.23,387.48,-6.7889855,StopLoss,2.0,0.0389855
2021-03-25 09:30:00,2021-03-25 15:00:00,SPY,SELL,1,386.27,389.65,-5.418795999999995,StopLoss,2.0,0.038796
2021-03-26 09:30:00,2021-03-26 15:00:00,SPY,BUY,1,391.28,395.94,2.620639000000025,TakeProfit,2.0,0.039361
2021-03-29 12:00:00,2021-03-30 14:00:00,SPY,BUY,1,395.82,395.12,-2.739546999999989,TIME,2.0,0.039547000000000006
2021-03-31 09:30:00,2021-04-01 09:30:00,SPY,BUY,1,396.15,398.41,0.22027200000004776,TakeProfit,2.0,0.039728
2021-04-01 10:00:00,2021-04-05 09:30:00,SPY,BUY,1,399.31,404.55,3.199807000000009,TakeProfit,2.0,0.040193
2021-04-05 10:00:00,2021-04-06 12:00:00,SPY,BUY,1,405.63,406.82,-0.8506225000000023,TIME,2.0,0.0406225
2021-04-15 09:30:00,2021-04-15 12:00:00,SPY,BUY,1,413.95,415.63,-0.36147899999999317,TakeProfit,2.0,0.041478999999999995
2021-04-15 15:00:00,2021-04-16 15:00:00,SPY,BUY,1,415.83,417.3,-0.5716564999999727,TakeProfit,2.0,0.0416565
2021-04-19 10:00:00,2021-04-19 12:00:00,SPY,SELL,1,415.35,414.21,-0.9014779999999568,TakeProfit,2.0,0.041477999999999994
2021-04-19 15:00:00,2021-04-20 10:00:00,SPY,BUY,1,415.27,412.35,-4.961380999999959,StopLoss,2.0,0.041381
2021-04-20 11:00:00,2021-04-21 10:00:00,SPY,SELL,1,411.46,413.77,-4.351261500000002,StopLoss,2.0,0.0412615
2021-04-21 11:00:00,2021-04-22 13:00:00,SPY,BUY,1,414.89,411.82,-5.111335499999993,TIME,2.0,0.041335500000000004
2021-04-23 09:30:00,2021-04-23 11:00:00,SPY,BUY,1,414.18,416.25,0.028478499999993176,TakeProfit,2.0,0.0415215
2021-04-23 12:00:00,2021-04-26 14:00:00,SPY,BUY,1,417.1,418.09,-1.0517595000000477,TIME,2.0,0.041759500000000005
2021-04-29 09:30:00,2021-04-29 12:00:00,SPY,BUY,1,419.57,418.12,-3.4918844999999887,StopLoss,2.0,0.041884500000000005
2021-04-29 14:00:00,2021-04-30 11:00:00,SPY,BUY,1,420.01,417.64,-4.411882500000004,StopLoss,2.0,0.041882499999999996
2021-04-30 13:00:00,2021-05-03 15:00:00,SPY,SELL,1,416.67,418.17,-3.541742,TIME,2.0,0.041742
2021-05-04 09:30:00,2021-05-04 09:30:00,SPY,SELL,1,413.88,413.88,-2.041388,StopLoss,2.0,0.041388
2021-05-04 10:00:00,2021-05-05 09:30:00,SPY,SELL,1,413.28,416.58,-5.341493000000011,StopLoss,2.0,0.041492999999999995
2021-05-05 11:00:00,2021-05-06 10:00:00,SPY,BUY,1,417.56,415.14,-4.461635000000016,StopLoss,2.0,0.041635000000000005
2021-05-06 11:00:00,2021-05-07 09:30:00,SPY,BUY,1,416.9,420.96,2.0181070000000023,TakeProfit,2.0,0.04189299999999999
2021-05-07 10:00:00,2021-05-10 12:00:00,SPY,BUY,1,422.17,421.8,-2.4121985000000046,TIME,2.0,0.0421985
2021-05-10 14:00:00,2021-05-11 09:30:00,SPY,SELL,1,419.36,414.88,2.438288000000018,TakeProfit,2.0,0.041712
2021-05-11 10:00:00,2021-05-12 10:00:00,SPY,SELL,1,411.83,409.43,0.35893699999997725,TakeProfit,2.0,0.041063
2021-05-12 11:00:00,2021-05-13 13:00:00,SPY,SELL,1,407.79,408.8,-3.050829499999991,TIME,2.0,0.040829500000000005
2021-05-14 09:30:00,2021-05-17 11:00:00,SPY,BUY,1,414.92,414.16,-2.801453999999991,TIME,2.0,0.041454000000000005
2021-05-17 14:00:00,2021-05-18 15:00:00,SPY,BUY,1,415.17,411.98,-5.231357499999998,StopLoss,2.0,0.041357500000000005
2021-05-19 09:30:00,2021-05-19 14:00:00,SPY,SELL,1,406.95,408.18,-3.2707565000000183,StopLoss,2.0,0.0407565
2021-05-19 15:00:00,2021-05-20 10:00:00,SPY,BUY,1,410.89,413.97,1.038757000000041,TakeProfit,2.0,0.041243
2021-05-20 11:00:00,2021-05-21 13:00:00,SPY,BUY,1,415.56,415.72,-1.881563999999975,TIME,2.0,0.041564
2021-05-24 09:30:00,2021-05-25 11:00:00,SPY,BUY,1,418.21,418.85,-1.4018529999999567,TIME,2.0,0.041852999999999994
2021-05-25 14:00:00,2021-05-27 09:30:00,SPY,SELL,1,418.36,420.1,-3.7819230000000092,TIME,2.0,0.041923
2021-06-02 09:30:00,2021-06-03 09:30:00,SPY,BUY,1,420.41,417.17,-5.281879000000009,StopLoss,2.0,0.041879
2021-06-03 11:00:00,2021-06-04 09:30:00,SPY,BUY,1,419.43,421.27,-0.202035000000025,TakeProfit,2.0,0.042035
2021-06-04 10:00:00,2021-06-07 12:00:00,SPY,BUY,1,421.73,421.67,-2.1021700000000023,TIME,2.0,0.042170000000000006
2021-06-10 13:00:00,2021-06-11 15:00:00,SPY,BUY,1,424.08,424.32,-1.8024199999999908,TIME,2.0,0.04242
2021-06-16 14:00:00,2021-06-16 14:00:00,SPY,SELL,1,421.66,421.66,-2.042166,TakeProfit,2.0,0.042166
2021-06-18 09:30:00,2021-06-21 11:00:00,SPY,SELL,1,417.23,420.18,-4.9918704999999886,TIME,2.0,0.041870500000000005
2021-06-21 13:00:00,2021-06-22 15:00:00,SPY,BUY,1,420.75,423.04,0.24781050000002047,TIME,2.0,0.0421895
2021-07-07 14:00:00,2021-07-08 09:30:00,SPY,BUY,1,434.48,429.45,-7.073196500000029,StopLoss,2.0,0.043196500000000006
2021-07-08 11:00:00,2021-07-09 09:30:00,SPY,BUY,1,430.93,433.58,0.6067744999999772,TakeProfit,2.0,0.0432255
2021-07-09 10:00:00,2021-07-12 12:00:00,SPY,BUY,1,434.08,436.53,0.40646949999998866,TIME,2.0,0.04353049999999999
2021-07-14 11:00:00,2021-07-14 11:00:00,SPY,SELL,1,434.99,434.99,-2.043499,StopLoss,2.0,0.043499
2021-07-15 09:30:00,2021-07-15 13:00:00,SPY,SELL,1,435.35,432.79,0.5165930000000023,TakeProfit,2.0,0.04340700000000001
2021-07-15 15:00:00,2021-07-16 15:00:00,SPY,BUY,1,434.73,431.4,-5.373306500000041,StopLoss,2.0,0.0433065
2021-07-19 09:30:00,2021-07-20 09:30:00,SPY,SELL,1,424.27,428.24,-6.012625500000027,StopLoss,2.0,0.0426255
2021-07-20 10:00:00,2021-07-21 09:30:00,SPY,BUY,1,430.23,433.66,1.3868055000000068,TakeProfit,2.0,0.043194500000000004
2021-07-21 11:00:00,2021-07-22 13:00:00,SPY,BUY,1,434.0,435.23,-0.8134614999999819,TIME,2.0,0.0434615
2021-07-22 14:00:00,2021-07-23 09:30:00,SPY,BUY,1,435.66,436.98,-0.7236320000000068,TakeProfit,2.0,0.043632000000000004
2021-07-23 13:00:00,2021-07-26 15:00:00,SPY,BUY,1,439.77,440.99,-0.8240379999999727,TIME,2.0,0.044038
2021-07-27 11:00:00,2021-07-27 13:00:00,SPY,SELL,1,437.61,436.34,-0.7736974999999613,TakeProfit,2.0,0.0436975
2021-07-27 14:00:00,2021-07-28 14:00:00,SPY,BUY,1,438.03,439.68,-0.3938854999999659,TakeProfit,2.0,0.0438855
2021-07-29 09:30:00,2021-07-30 11:00:00,SPY,BUY,1,440.76,438.4,-4.403958000000014,TIME,2.0,0.043958
2021-08-02 09:30:00,2021-08-02 15:00:00,SPY,BUY,1,440.23,437.58,-4.693890500000034,StopLoss,2.0,0.0438905
2021-08-03 09:30:00,2021-08-03 11:00:00,SPY,SELL,1,436.4,439.75,-5.3938075000000225,StopLoss,2.0,0.0438075
2021-08-03 13:00:00,2021-08-04 15:00:00,SPY,BUY,1,440.2,439.01,-3.2339604999999976,TIME,2.0,0.0439605
2021-08-05 09:30:00,2021-08-06 09:30:00,SPY,BUY,1,440.8,442.04,-0.8041419999999909,TakeProfit,2.0,0.044142
2021-08-17 09:30:00,2021-08-17 12:00:00,SPY,SELL,1,443.66,441.02,0.5957660000000432,TakeProfit,2.0,0.044234
2021-08-17 15:00:00,2021-08-18 15:00:00,SPY,BUY,1,444.06,439.21,-6.8941635000000225,StopLoss,2.0,0.0441635
2021-08-19 09:30:00,2021-08-20 09:30:00,SPY,SELL,1,438.53,441.85,-5.36401900000005,StopLoss,2.0,0.044019
2021-08-20 10:00:00,2021-08-23 09:30:00,SPY,BUY,1,442.19,446.34,2.105573499999977,TakeProfit,2.0,0.0444265
2021-08-23 10:00:00,2021-08-24 12:00:00,SPY,BUY,1,447.25,447.92,-1.374758499999984,TIME,2.0,0.04475850000000001
2021-08-27 10:00:00,2021-08-27 10:00:00,SPY,BUY,1,449.63,449.63,-2.044963,StopLoss,2.0,0.044963
2021-08-27 11:00:00,2021-08-30 09:30:00,SPY,BUY,1,449.88,451.44,-0.4850659999999977,TakeProfit,2.0,0.045065999999999995
2021-08-30 10:00:00,2021-08-31 12:00:00,SPY,BUY,1,452.8,452.27,-2.5752535000000294,TIME,2.0,0.045253499999999995
2021-09-09 09:30:00,2021-09-09 13:00:00,SPY,BUY,1,451.8,449.32,-4.525056000000018,StopLoss,2.0,0.045056
2021-09-10 10:00:00,2021-09-10 15:00:00,SPY,SELL,1,448.21,445.5,0.6653144999999795,TakeProfit,2.0,0.0446855
2021-09-13 11:00:00,2021-09-14 13:00:00,SPY,SELL,1,445.4,445.03,-1.6745214999999956,TIME,2.0,0.0445215
2021-09-15 12:00:00,2021-09-16 14:00:00,SPY,BUY,1,446.93,447.46,-1.5147195000000273,TIME,2.0,0.0447195
2021-09-17 09:30:00,2021-09-17 13:00:00,SPY,SELL,1,443.5,441.54,-0.08425200000002046,TakeProfit,2.0,0.044252
2021-09-20 09:30:00,2021-09-20 12:00:00,SPY,SELL,1,435.72,431.62,2.056633000000023,TakeProfit,2.0,0.043367
2021-09-20 14:00:00,2021-09-20 15:00:00,SPY,SELL,1,429.71,434.06,-6.393188500000023,StopLoss,2.0,0.0431885
2021-09-21 09:30:00,2021-09-22 11:00:00,SPY,BUY,1,436.39,438.94,0.5062335000000113,TIME,2.0,0.04376649999999999
2021-09-23 09:30:00,2021-09-24 11:00:00,SPY,BUY,1,442.2,443.21,-1.0342705000000092,TIME,2.0,0.0442705
2021-09-24 14:00:00,2021-09-28 09:30:00,SPY,BUY,1,443.96,438.02,-7.984098999999998,TIME,2.0,0.044099
2021-09-28 10:00:00,2021-09-28 12:00:00,SPY,SELL,1,435.65,433.32,0.2865514999999841,TakeProfit,2.0,0.0434485
2021-09-28 14:00:00,2021-09-30 09:30:00,SPY,BUY,1,435.86,435.84,-2.063585000000039,TIME,2.0,0.043585000000000006
2021-09-30 10:00:00,2021-09-30 12:00:00,SPY,SELL,1,433.73,430.86,0.8267705000000045,TakeProfit,2.0,0.043229500000000004
2021-09-30 15:00:00,2021-10-01 13:00:00,SPY,SELL,1,428.97,433.3,-6.373113499999984,StopLoss,2.0,0.0431135
2021-10-01 14:00:00,2021-10-04 10:00:00,SPY,BUY,1,434.75,428.03,-8.763139000000027,StopLoss,2.0,0.043139
2021-10-04 15:00:00,2021-10-05 10:00:00,SPY,BUY,1,428.69,434.48,3.7468415000000204,TakeProfit,2.0,0.0431585
2021-10-05 11:00:00,2021-10-06 09:30:00,SPY,BUY,1,434.54,428.87,-7.713170500000016,StopLoss,2.0,0.04317050000000001
2021-10-06 13:00:00,2021-10-07 09:30:00,SPY,BUY,1,432.56,440.67,6.066338500000014,TakeProfit,2.0,0.0436615
2021-10-07 10:00:00,2021-10-08 12:00:00,SPY,BUY,1,441.34,438.2,-5.183976999999986,TIME,2.0,0.043976999999999995
2021-10-08 14:00:00,2021-10-11 15:00:00,SPY,BUY,1,438.73,434.66,-6.113669499999993,StopLoss,2.0,0.04366950000000001
2021-10-12 09:30:00,2021-10-13 10:00:00,SPY,SELL,1,434.11,432.74,-0.6733424999999954,TakeProfit,2.0,0.0433425
2021-10-13 13:00:00,2021-10-14 09:30:00,SPY,BUY,1,434.76,439.57,2.7662835000000023,TakeProfit,2.0,0.0437165
2021-10-14 10:00:00,2021-10-15 09:30:00,SPY,BUY,1,441.21,445.26,2.0056765000000114,TakeProfit,2.0,0.0443235
2021-10-15 10:00:00,2021-10-18 12:00:00,SPY,BUY,1,445.44,446.57,-0.9146005000000046,TIME,2.0,0.0446005
2021-10-18 15:00:00,2021-10-19 09:30:00,SPY,BUY,1,447.24,448.63,-0.6547935000000137,TakeProfit,2.0,0.0447935
2021-10-19 10:00:00,2021-10-20 09:30:00,SPY,BUY,1,449.85,451.59,-0.30507200000004775,TakeProfit,2.0,0.045072
2021-10-22 11:00:00,2021-10-22 14:00:00,SPY,SELL,1,451.81,453.13,-3.365246999999993,StopLoss,2.0,0.045247
2021-10-25 11:00:00,2021-10-26 09:30:00,SPY,BUY,1,454.89,457.4,0.4643854999999909,TakeProfit,2.0,0.045614499999999995
2021-10-26 10:00:00,2021-10-27 09:30:00,SPY,BUY,1,458.13,457.03,-3.145758000000023,StopLoss,2.0,0.045758
2021-10-27 13:00:00,2021-10-27 15:00:00,SPY,BUY,1,456.96,453.9,-5.105543000000003,StopLoss,2.0,0.04554299999999999
2021-10-28 10:00:00,2021-10-29 12:00:00,SPY,BUY,1,457.47,458.73,-0.7858100000000091,TIME,2.0,0.045810000000000003
2021-10-29 15:00:00,2021-11-02 10:00:00,SPY,BUY,1,459.23,461.59,0.3139589999999568,TIME,2.0,0.046041
2021-11-03 14:00:00,2021-11-03 14:00:00,SPY,BUY,1,463.94,463.94,-2.046394,StopLoss,2.0,0.046394
2021-11-03 15:00:00,2021-11-04 09:30:00,SPY,BUY,1,464.74,466.35,-0.43655449999998636,TakeProfit,2.0,0.0465545
2021-11-04 15:00:00,2021-11-05 09:30:00,SPY,BUY,1,466.88,470.26,1.3331429999999955,TakeProfit,2.0,0.046856999999999996
2021-11-05 12:00:00,2021-11-08 14:00:00,SPY,SELL,1,468.92,469.47,-2.5969195000000114,TIME,2.0,0.0469195
2021-11-09 09:30:00,2021-11-09 09:30:00,SPY,SELL,1,466.95,466.95,-2.046695,StopLoss,2.0,0.046695
2021-11-09 15:00:00,2021-11-10 13:00:00,SPY,BUY,1,467.39,464.23,-5.206580999999968,StopLoss,2.0,0.046581
2021-11-10 14:00:00,2021-11-12 09:30:00,SPY,SELL,1,462.75,464.31,-3.606353000000002,TIME,2.0,0.046353
2021-11-12 10:00:00,2021-11-12 12:00:00,SPY,BUY,1,465.36,466.81,-0.5966085000000114,TakeProfit,2.0,0.046608500000000004
2021-11-12 15:00:00,2021-11-15 09:30:00,SPY,BUY,1,467.26,468.55,-0.7567904999999795,TakeProfit,2.0,0.0467905
2021-11-15 11:00:00,2021-11-16 11:00:00,SPY,SELL,1,466.9,469.69,-4.836829500000021,StopLoss,2.0,0.046829499999999996
2021-11-16 12:00:00,2021-11-17 09:30:00,SPY,BUY,1,469.97,467.58,-4.436877500000043,StopLoss,2.0,0.046877499999999996
2021-11-17 11:00:00,2021-11-18 10:00:00,SPY,BUY,1,469.09,467.5,-3.636829499999975,StopLoss,2.0,0.046829499999999996
2021-11-18 15:00:00,2021-11-22 09:30:00,SPY,BUY,1,469.72,472.69,0.9228794999999704,TakeProfit,2.0,0.0471205
2021-11-22 11:00:00,2021-11-22 15:00:00,SPY,SELL,1,470.09,467.52,0.5231194999999932,TakeProfit,2.0,0.04688049999999999
2021-11-23 10:00:00,2021-11-24 12:00:00,SPY,SELL,1,465.07,468.65,-5.626685999999984,TIME,2.0,0.046686
2021-11-24 15:00:00,2021-11-26 09:30:00,SPY,BUY,1,469.37,461.49,-9.926542999999995,StopLoss,2.0,0.046543
2021-11-26 10:00:00,2021-11-29 12:00:00,SPY,SELL,1,460.23,466.13,-7.946317999999978,StopLoss,2.0,0.046318
2021-11-29 15:00:00,2021-11-30 10:00:00,SPY,SELL,1,464.63,458.04,4.543866499999975,TakeProfit,2.0,0.0461335
2021-11-30 11:00:00,2021-12-01 11:00:00,SPY,SELL,1,457.29,462.67,-7.425997999999995,StopLoss,2.0,0.045998000000000004
2021-12-01 12:00:00,2021-12-01 15:00:00,SPY,SELL,1,460.46,450.51,7.904451499999989,TakeProfit,2.0,0.0455485
2021-12-02 11:00:00,2021-12-03 13:00:00,SPY,BUY,1,456.69,450.53,-8.205361000000025,TIME,2.0,0.045361
2021-12-03 14:00:00,2021-12-06 10:00:00,SPY,SELL,1,449.64,458.32,-10.725398000000007,StopLoss,2.0,0.045398
2021-12-06 12:00:00,2021-12-07 09:30:00,SPY,BUY,1,459.63,467.24,5.563656500000014,TakeProfit,2.0,0.0463435
2021-12-07 10:00:00,2021-12-08 12:00:00,SPY,BUY,1,468.47,468.27,-2.2468370000000455,TIME,2.0,0.046837000000000004
2021-12-08 13:00:00,2021-12-09 15:00:00,SPY,BUY,1,468.65,466.33,-4.366748999999993,TIME,2.0,0.046749
2021-12-10 13:00:00,2021-12-13 15:00:00,SPY,BUY,1,469.25,466.69,-4.606797000000002,TIME,2.0,0.046797000000000005
2021-12-14 09:30:00,2021-12-14 10:00:00,SPY,SELL,1,464.48,461.67,0.7636925000000023,TakeProfit,2.0,0.0463075
2021-12-14 11:00:00,2021-12-15 13:00:00,SPY,SELL,1,461.02,462.64,-3.6661830000000046,TIME,2.0,0.046183
2021-12-15 14:00:00,2021-12-15 15:00:00,SPY,BUY,1,464.8,470.58,3.733230999999973,TakeProfit,2.0,0.046769
2021-12-16 11:00:00,2021-12-16 14:00:00,SPY,SELL,1,469.43,465.88,1.5032345000000114,TakeProfit,2.0,0.046765499999999995
2021-12-17 09:30:00,2021-12-20 09:30:00,SPY,SELL,1,460.43,454.09,4.294274000000032,TakeProfit,2.0,0.045725999999999996
2021-12-20 10:00:00,2021-12-21 09:30:00,SPY,SELL,1,451.93,457.39,-7.50546599999998,StopLoss,2.0,0.045466
2021-12-21 11:00:00,2021-12-22 10:00:00,SPY,BUY,1,459.79,466.12,4.283704499999984,TakeProfit,2.0,0.0462955
2021-12-22 11:00:00,2021-12-23 09:30:00,SPY,BUY,1,466.5,470.17,1.623166500000016,TakeProfit,2.0,0.04683350000000001
2021-12-23 10:00:00,2021-12-27 09:30:00,SPY,BUY,1,471.09,473.19,0.05278600000002274,TakeProfit,2.0,0.047214
2021-12-27 10:00:00,2021-12-27 15:00:00,SPY,BUY,1,474.98,477.27,0.24238749999996362,TakeProfit,2.0,0.0476125
2021-12-28 09:30:00,2021-12-28 12:00:00,SPY,BUY,1,478.47,476.77,-3.7477620000000456,StopLoss,2.0,0.047762
2021-12-29 14:00:00,2021-12-31 09:30:00,SPY,BUY,1,477.59,475.71,-3.9276649999999953,TIME,2.0,0.047665
2021-12-31 13:00:00,2022-01-03 09:30:00,SPY,BUY,1,476.32,474.93,-3.4375624999999865,StopLoss,2.0,0.0475625
2022-01-03 13:00:00,2022-01-04 09:30:00,SPY,BUY,1,476.74,479.69,0.9021784999999887,TakeProfit,2.0,0.0478215
2022-01-04 11:00:00,2022-01-05 13:00:00,SPY,SELL,1,477.49,475.85,-0.40766700000001366,TIME,2.0,0.047667
2022-01-05 14:00:00,2022-01-05 14:00:00,SPY,SELL,1,471.69,471.69,-2.047169,StopLoss,2.0,0.047169
2022-01-05 15:00:00,2022-01-07 10:00:00,SPY,SELL,1,468.38,465.25,1.0833184999999954,TIME,2.0,0.0466815
2022-01-10 09:30:00,2022-01-10 15:00:00,SPY,SELL,1,459.36,465.55,-8.236245499999997,StopLoss,2.0,0.0462455
2022-01-11 11:00:00,2022-01-12 09:30:00,SPY,BUY,1,467.55,472.63,3.032990999999984,TakeProfit,2.0,0.047009
2022-01-13 09:30:00,2022-01-13 12:00:00,SPY,BUY,1,472.36,467.62,-6.786999000000009,StopLoss,2.0,0.046999
2022-01-13 15:00:00,2022-01-14 09:30:00,SPY,SELL,1,464.54,464.4,-1.9064469999999567,TakeProfit,2.0,0.046447
2022-01-14 12:00:00,2022-01-18 11:00:00,SPY,SELL,1,460.64,458.07,0.5240644999999932,TakeProfit,2.0,0.045935500000000004
2022-01-18 12:00:00,2022-01-19 14:00:00,SPY,SELL,1,455.8,455.37,-1.6155584999999932,TIME,2.0,0.0455585
2022-01-19 15:00:00,2022-01-20 10:00:00,SPY,SELL,1,451.79,458.06,-8.315492499999982,StopLoss,2.0,0.0454925
2022-01-20 13:00:00,2022-01-20 15:00:00,SPY,SELL,1,455.29,446.79,6.454896,TakeProfit,2.0,0.045104000000000005
2022-01-21 09:30:00,2022-01-21 15:00:00,SPY,SELL,1,443.63,438.05,3.5359159999999843,TakeProfit,2.0,0.044084000000000005
2022-01-24 09:30:00,2022-01-24 11:00:00,SPY,SELL,1,429.07,425.82,1.2072555,TakeProfit,2.0,0.0427445
2022-01-24 13:00:00,2022-01-24 15:00:00,SPY,BUY,1,431.26,440.1,6.796432000000032,TakeProfit,2.0,0.043568
2022-01-25 13:00:00,2022-01-26 15:00:00,SPY,BUY,1,436.31,433.46,-4.893488500000022,TIME,2.0,0.0434885
2022-01-27 12:00:00,2022-01-28 14:00:00,SPY,SELL,1,434.0,436.06,-4.103503000000003,TIME,2.0,0.043503
2022-01-28 15:00:00,2022-01-31 15:00:00,SPY,BUY,1,441.9,449.8,5.8554150000000345,TakeProfit,2.0,0.044585
2022-02-01 15:00:00,2022-02-02 12:00:00,SPY,BUY,1,452.97,456.82,1.804510499999966,TakeProfit,2.0,0.045489499999999995
2022-02-02 14:00:00,2022-02-03 09:30:00,SPY,BUY,1,457.0,450.29,-8.75536449999998,StopLoss,2.0,0.045364499999999995
2022-02-03 12:00:00,2022-02-03 15:00:00,SPY,SELL,1,449.91,446.65,1.2151720000000477,TakeProfit,2.0,0.044828
2022-02-04 10:00:00,2022-02-04 13:00:00,SPY,SELL,1,444.7,450.64,-7.984766999999998,StopLoss,2.0,0.044766999999999994
