lookback,sl_mult,tp_mult,atr_thresh,pnl,sharpe,max_drawdown,win_rate
80,0.5,1.5,2.0,-650.4077660000003,-163.33872906152695,-652.9701644999986,4.615384615384616
80,0.5,1.5,3.0,-204.09962450000006,-125.06617530692807,-207.2545895000003,7.6190476190476195
80,0.5,1.5,5.0,-46.345686500000035,-82.41946559325577,-41.55755549999958,9.090909090909092
80,0.5,2.0,1.0,-1723.1627805000003,-163.54783200564916,-1721.0606609999995,4.342723004694836
80,0.5,2.0,2.0,-666.3430220000002,-158.6141973738639,-664.3316369999993,4.0625
80,0.5,2.0,3.0,-226.87626000000006,-126.2234786905071,-225.45744150000246,5.88235294117647
80,0.5,2.0,5.0,-71.59694900000007,-118.18674203330964,-66.8088179999977,4.545454545454546
80,1.0,0.5,1.0,-1520.2603459999993,-131.76522228074595,-1518.3682369999988,6.016042780748663
80,1.0,0.5,2.0,-567.1370199999997,-105.61219833887156,-565.1256349999967,10.902255639097744
80,1.0,0.5,3.0,-214.53458850000015,-95.82741285200092,-212.52574049999748,16.129032258064516
80,1.0,0.5,5.0,-31.749959500000095,-57.432407358711444,-36.60222100000101,30.0
80,1.0,1.0,1.0,-1300.4319044999988,-113.3901140009542,-1302.057742500001,13.313161875945537
80,1.0,1.0,2.0,-479.7747489999996,-83.99722650451545,-481.49132149999787,23.236514522821576
80,1.0,1.0,3.0,-156.71510149999995,-61.08084106972567,-160.48968400000012,28.39506172839506
80,1.0,1.0,5.0,-35.88821949999995,-53.58536618992118,-39.94877600000109,26.31578947368421
80,1.0,1.5,1.0,-1169.9978544999994,-104.70570972377378,-1172.4695185000019,17.83960720130933
80,1.0,1.5,2.0,-441.52889849999985,-74.77980821365179,-444.2998955000003,25.663716814159294
80,1.0,1.5,3.0,-143.39263150000002,-51.697789784713436,-146.6378044999983,28.947368421052634
80,1.0,1.5,5.0,-19.19601849999998,-35.312567041280154,-30.619928000000073,41.17647058823529
80,1.0,2.0,1.0,-1152.324769499999,-98.947026366836,-1150.2226499999997,17.4061433447099
80,1.0,2.0,2.0,-427.38170349999996,-67.61665335172694,-428.3397100000002,21.80094786729858
80,1.0,2.0,3.0,-171.52084850000006,-61.2666906502408,-170.19223799999963,21.62162162162162
80,1.0,2.0,5.0,-35.8407105,-60.68482017597349,-47.11066299999948,25.0
80,1.5,0.5,1.0,-1379.1381359999987,-113.84271033950739,-1380.2449944999971,8.507462686567164
80,1.5,0.5,2.0,-549.0161949999994,-91.71928108107542,-546.5036025000009,15.040650406504067
80,1.5,0.5,3.0,-189.95093549999996,-73.95728576869384,-206.51380549999885,24.418604651162788
80,1.5,0.5,5.0,-21.919554000000016,-43.727350828302654,-42.962539000000106,38.88888888888889
80,1.5,1.0,1.0,-1169.9683834999992,-90.93072273246955,-1175.945631999999,18.307426597582037
80,1.5,1.0,2.0,-513.0047554999993,-72.1262093380438,-515.5725635000017,32.27272727272727
80,1.5,1.0,3.0,-192.45463599999977,-63.80609717216263,-213.89890500000183,36.84210526315789
80,1.5,1.0,5.0,-37.88840549999997,-52.003568344480136,-57.20569350000005,35.294117647058826
80,1.5,1.5,1.0,-1023.1813034999989,-82.04181621834907,-1029.2570059999998,25.6120527306968
80,1.5,1.5,2.0,-412.7794374999996,-56.7322498301831,-417.4650435000003,37.93103448275862
80,1.5,1.5,3.0,-122.11490599999993,-39.99798768970715,-147.67586849999861,42.028985507246375
80,1.5,1.5,5.0,3.5897435000000453,2.8642858675285856,-28.22091449999789,64.28571428571429
80,1.5,2.0,1.0,-986.5796459999993,-79.2429179069849,-1004.6738360000018,25.201612903225808
80,1.5,2.0,2.0,-368.9100685,-51.194043444895804,-390.2482645000018,32.065217391304344
80,1.5,2.0,3.0,-134.05883349999993,-47.718703397009754,-168.93010950000098,30.76923076923077
80,1.5,2.0,5.0,8.856822500000039,-16.078929712498894,-42.22994949999702,50.0
80,2.0,0.5,1.0,-1335.6907074999986,-102.48727003012358,-1336.7975659999975,10.14040561622465
80,2.0,0.5,2.0,-544.6742164999989,-77.82803332524556,-538.9214619999984,17.94871794871795
80,2.0,0.5,3.0,-188.27448199999978,-61.203144563919665,-212.78809600000022,26.190476190476193
80,2.0,0.5,5.0,-34.41017849999997,-49.658740095856636,-55.45316349999848,38.88888888888889
80,2.0,1.0,1.0,-1094.537329499999,-82.82748408275008,-1100.5145779999984,21.28440366972477
80,2.0,1.0,2.0,-477.7262524999989,-64.71133783476773,-477.05389849999847,37.5
80,2.0,1.0,3.0,-171.59752249999977,-54.16440026480015,-198.58200149999902,41.891891891891895
80,2.0,1.0,5.0,-41.81860200000003,-54.394297377748785,-61.13589000000138,35.294117647058826
80,2.0,1.5,1.0,-941.220632999999,-71.31850773114192,-947.2963354999993,29.116465863453815
80,2.0,1.5,2.0,-367.38533449999943,-49.01587132489253,-368.8307784999997,44.44444444444444
80,2.0,1.5,3.0,-113.51778049999984,-35.35460289709467,-150.9079899999997,46.26865671641791
80,2.0,1.5,5.0,-0.34045300000001966,-0.7807294943729013,-32.15111099999922,64.28571428571429
80,2.0,2.0,1.0,-943.2155259999995,-72.10808199570788,-961.3097159999998,28.54077253218884
80,2.0,2.0,2.0,-357.8937519999998,-50.25846215828517,-374.6378474999983,36.627906976744185
80,2.0,2.0,3.0,-130.72208299999969,-43.296924278060196,-175.25053599999956,34.92063492063492
80,2.0,2.0,5.0,-2.4737439999999395,-26.780282711767835,-53.56051599999773,50.0
