entry_time,exit_time,symbol,direction,quantity,entry_price,exit_price,pnl,exit_reason
2025-02-26 13:20:00,2025-02-26 13:25:00,SPY,short,1,595.31,593.93,1.3799999999999955,TakeProfit
2025-02-26 13:30:00,2025-02-26 13:40:00,SPY,short,1,594.37,593.64,0.7300000000000182,TakeProfit
2025-02-26 13:45:00,2025-02-26 13:55:00,SPY,short,1,593.19,592.58,0.6100000000000136,TakeProfit
2025-02-26 14:00:00,2025-02-26 14:20:00,SPY,short,1,592.54,593.43,-0.8899999999999864,StopLoss
2025-02-26 14:25:00,2025-02-26 14:40:00,SPY,short,1,593.39,594.18,-0.7899999999999636,StopLoss
2025-02-26 14:45:00,2025-02-26 14:55:00,SPY,short,1,594.0,592.76,1.240000000000009,TakeProfit
2025-02-26 15:00:00,2025-02-26 15:10:00,SPY,short,1,592.68,593.27,-0.5900000000000318,StopLoss
2025-02-26 15:15:00,2025-02-26 15:40:00,SPY,short,1,593.42,594.81,-1.3899999999999864,StopLoss
2025-02-26 15:45:00,2025-02-26 15:55:00,SPY,short,1,594.86,594.43,0.43000000000006366,TakeProfit
2025-02-27 09:30:00,2025-02-27 09:40:00,SPY,short,1,597.09,595.47,1.6200000000000045,TakeProfit
2025-02-27 09:45:00,2025-02-27 09:50:00,SPY,short,1,595.55,593.75,1.7999999999999545,TakeProfit
2025-02-27 09:55:00,2025-02-27 09:55:00,SPY,long,1,592.44,592.44,0.0,TakeProfit
2025-02-27 10:00:00,2025-02-27 10:00:00,SPY,long,1,591.88,591.88,0.0,StopLoss
2025-02-27 10:05:00,2025-02-27 10:10:00,SPY,long,1,592.11,594.08,1.9700000000000273,TakeProfit
2025-02-27 10:15:00,2025-02-27 10:20:00,SPY,long,1,594.58,595.69,1.1100000000000136,TakeProfit
2025-02-27 10:25:00,2025-02-27 10:30:00,SPY,long,1,595.45,594.32,-1.1299999999999955,StopLoss
2025-02-27 10:35:00,2025-02-27 10:55:00,SPY,long,1,595.21,593.43,-1.7800000000000864,StopLoss
2025-02-27 11:00:00,2025-02-27 11:10:00,SPY,long,1,593.66,595.3,1.6399999999999864,TakeProfit
2025-02-27 11:15:00,2025-02-27 11:25:00,SPY,long,1,595.89,594.12,-1.7699999999999818,StopLoss
